,UserID,ScreenName,Party,BotScore
814,1045494594790727680,activefromUSA,Both,0.09590276214117437
818,2309711658,AgarJugal,Both,0.1701324265302999
832,362458674,KetanDadariya,Both,0.1285158337598371
838,2297406619,Mishra_Suprakas,Both,0.15881746424200632
839,2852865362,saurabhk_verma,Both,0.08899515596679244
840,968032177375055872,imKhushbooIYC,Both,0.10328573467123618
857,2366623056,RamUK_R,Both,0.10328573467123618
866,49626568,sachinjee,Both,0.06078011352084069
884,51413645,nitinjauhari,Both,0.06078011352084069
892,298007933,go4avinash,Both,0.07651310672792835
904,602922945,saaxenanurag,Both,0.1285158337598371
905,1068052404116103168,RohitRe04591115,Both,0.4540057291614072
927,932991222561456128,MajorManoj2517,Both,
930,2210871991,SRGanguli1,Both,0.0825396626774012
933,1082157337308102656,Narende89086323,Both,0.9726400642588404
941,960791435023761413,YashSinghINC,Both,0.23633691139538376
951,2833916030,raghavan1314,Both,0.11116719108518804
958,3259569392,ippodhu,Both,0.26734400306340506
965,872317601401249792,SidSid481153,Both,0.393746460000491
967,541511214,TigerRajaSingh,Both,0.032398754737074244
980,835814853445054464,dixitamratanshu,Both,0.9459854875837471
992,2307712298,gops33,Both,0.22179568769021463
995,3315155226,DrSanjeevRajp4,Both,0.14812070832967303
999,308139093,pranav_dutia,Both,0.49505756400804624
1004,2152625407,NivanSadh,Both,0.06078011352084069
1012,601875660,MayurGu07070953,Both,0.5565870373496533
1015,385926583,ashokgehlot51,Both,0.041106740219567735
1017,2560639752,Sudhir_Moharir,Both,0.393746460000491
1031,1682660443,DrAmol27,Both,0.13802618960216584
1036,2708554866,Arul_tnpyc,Both,0.10328573467123618
1049,93569953,abhi_sood25,Both,0.05202936550695904
1050,763330735445053440,GehlawatSid,Both,0.09590276214117437
1053,842740482505654272,JustOutNews,Both,0.3551862170861128
1055,111526646,cheez_m,Both,0.1701324265302999
1059,1072746264347926529,RKforIndia,Both,0.7713044789889335
1060,100327232,raajleo,Both,0.08899515596679244
1061,4747993812,ankbhardwaj1,Both,0.06078011352084069
1063,710384556319379456,BPrudhviteja,Both,0.11956986651967942
